input j; compress_in_place;hash_many;M11;M116;M21;M216;M41;M416;M81;M816;M161;M1616;ipCS;ipCE;ipPARENT;ipROOT;ipKH;ipDKC;ipDKM;
    683;         12; 181;          0;   0;   5;   1;   4;   1;   4;   0;  81;  85;       1; 1;11; 0; 0; 0; 0;
    684;         10; 181;          0;   0;   5;   0;   5;   0;   4;   1;  81;  85;       1; 1; 9; 0; 0; 0; 0;
    685;         12; 182;          0;   0;   5;   1;   5;   0;   4;   1;  81;  85;       1; 1;11; 0; 0; 0; 0;
    686;         12; 183;          0;   0;   6;   0;   5;   1;   4;   1;  81;  85;       1; 1;11; 0; 0; 0; 0;
    687;         14; 184;          0;   0;   6;   1;   5;   1;   4;   1;  81;  85;       1; 1;13; 0; 0; 0; 0;
    688;          8; 180;          0;   0;   4;   0;   4;   0;   4;   0;  82;  86;       1; 1; 7; 0; 0; 0; 0;
    689;         10; 181;          0;   0;   4;   1;   4;   0;   4;   0;  82;  86;       1; 1; 9; 0; 0; 0; 0;
    690;         10; 182;          0;   0;   5;   0;   4;   1;   4;   0;  82;  86;       1; 1; 9; 0; 0; 0; 0;
    691;         12; 183;          0;   0;   5;   1;   4;   1;   4;   0;  82;  86;       1; 1;11; 0; 0; 0; 0;
    692;         10; 183;          0;   0;   5;   0;   5;   0;   4;   1;  82;  86;       1; 1; 9; 0; 0; 0; 0;
    693;         12; 184;          0;   0;   5;   1;   5;   0;   4;   1;  82;  86;       1; 1;11; 0; 0; 0; 0;
    694;         12; 185;          0;   0;   6;   0;   5;   1;   4;   1;  82;  86;       1; 1;11; 0; 0; 0; 0;
    695;         14; 186;          0;   0;   6;   1;   5;   1;   4;   1;  82;  86;       1; 1;13; 0; 0; 0; 0;
    696;         10; 184;          0;   0;   5;   0;   5;   0;   5;   0;  82;  87;       1; 1; 9; 0; 0; 0; 0;
    697;         12; 185;          0;   0;   5;   1;   5;   0;   5;   0;  82;  87;       1; 1;11; 0; 0; 0; 0;
    698;         12; 186;          0;   0;   6;   0;   5;   1;   5;   0;  82;  87;       1; 1;11; 0; 0; 0; 0;
    699;         14; 187;          0;   0;   6;   1;   5;   1;   5;   0;  82;  87;       1; 1;13; 0; 0; 0; 0;
    700;         12; 187;          0;   0;   6;   0;   6;   0;   5;   1;  82;  87;       1; 1;11; 0; 0; 0; 0;
    701;         14; 188;          0;   0;   6;   1;   6;   0;   5;   1;  82;  87;       1; 1;13; 0; 0; 0; 0;
    702;         14; 189;          0;   0;   7;   0;   6;   1;   5;   1;  82;  87;       1; 1;13; 0; 0; 0; 0;
    703;         16; 190;          0;   0;   7;   1;   6;   1;   5;   1;  82;  87;       1; 1;15; 0; 0; 0; 0;
    704;          6; 182;          0;   0;   3;   0;   3;   0;   3;   0;  85;  88;       1; 1; 5; 0; 0; 0; 0;
    705;          8; 183;          0;   0;   3;   1;   3;   0;   3;   0;  85;  88;       1; 1; 7; 0; 0; 0; 0;
    706;          8; 184;          0;   0;   4;   0;   3;   1;   3;   0;  85;  88;       1; 1; 7; 0; 0; 0; 0;
    707;         10; 185;          0;   0;   4;   1;   3;   1;   3;   0;  85;  88;       1; 1; 9; 0; 0; 0; 0;
    708;          8; 185;          0;   0;   4;   0;   4;   0;   3;   1;  85;  88;       1; 1; 7; 0; 0; 0; 0;
    709;         10; 186;          0;   0;   4;   1;   4;   0;   3;   1;  85;  88;       1; 1; 9; 0; 0; 0; 0;
    710;         10; 187;          0;   0;   5;   0;   4;   1;   3;   1;  85;  88;       1; 1; 9; 0; 0; 0; 0;
    711;         12; 188;          0;   0;   5;   1;   4;   1;   3;   1;  85;  88;       1; 1;11; 0; 0; 0; 0;
    712;          8; 186;          0;   0;   4;   0;   4;   0;   4;   0;  85;  89;       1; 1; 7; 0; 0; 0; 0;
    713;         10; 187;          0;   0;   4;   1;   4;   0;   4;   0;  85;  89;       1; 1; 9; 0; 0; 0; 0;
    714;         10; 188;          0;   0;   5;   0;   4;   1;   4;   0;  85;  89;       1; 1; 9; 0; 0; 0; 0;
    715;         12; 189;          0;   0;   5;   1;   4;   1;   4;   0;  85;  89;       1; 1;11; 0; 0; 0; 0;
    716;         10; 189;          0;   0;   5;   0;   5;   0;   4;   1;  85;  89;       1; 1; 9; 0; 0; 0; 0;
    717;         12; 190;          0;   0;   5;   1;   5;   0;   4;   1;  85;  89;       1; 1;11; 0; 0; 0; 0;
    718;         12; 191;          0;   0;   6;   0;   5;   1;   4;   1;  85;  89;       1; 1;11; 0; 0; 0; 0;
    719;         14; 192;          0;   0;   6;   1;   5;   1;   4;   1;  85;  89;       1; 1;13; 0; 0; 0; 0;
    720;          8; 188;          0;   0;   4;   0;   4;   0;   4;   0;  86;  90;       1; 1; 7; 0; 0; 0; 0;
    721;         10; 189;          0;   0;   4;   1;   4;   0;   4;   0;  86;  90;       1; 1; 9; 0; 0; 0; 0;
    722;         10; 190;          0;   0;   5;   0;   4;   1;   4;   0;  86;  90;       1; 1; 9; 0; 0; 0; 0;
    723;         12; 191;          0;   0;   5;   1;   4;   1;   4;   0;  86;  90;       1; 1;11; 0; 0; 0; 0;
    724;         10; 191;          0;   0;   5;   0;   5;   0;   4;   1;  86;  90;       1; 1; 9; 0; 0; 0; 0;
    725;         12; 192;          0;   0;   5;   1;   5;   0;   4;   1;  86;  90;       1; 1;11; 0; 0; 0; 0;
    726;         12; 193;          0;   0;   6;   0;   5;   1;   4;   1;  86;  90;       1; 1;11; 0; 0; 0; 0;
    727;         14; 194;          0;   0;   6;   1;   5;   1;   4;   1;  86;  90;       1; 1;13; 0; 0; 0; 0;
    728;         10; 192;          0;   0;   5;   0;   5;   0;   5;   0;  86;  91;       1; 1; 9; 0; 0; 0; 0;
    729;         12; 193;          0;   0;   5;   1;   5;   0;   5;   0;  86;  91;       1; 1;11; 0; 0; 0; 0;
    730;         12; 194;          0;   0;   6;   0;   5;   1;   5;   0;  86;  91;       1; 1;11; 0; 0; 0; 0;
    731;         14; 195;          0;   0;   6;   1;   5;   1;   5;   0;  86;  91;       1; 1;13; 0; 0; 0; 0;
    732;         12; 195;          0;   0;   6;   0;   6;   0;   5;   1;  86;  91;       1; 1;11; 0; 0; 0; 0;
    733;         14; 196;          0;   0;   6;   1;   6;   0;   5;   1;  86;  91;       1; 1;13; 0; 0; 0; 0;
    734;         14; 197;          0;   0;   7;   0;   6;   1;   5;   1;  86;  91;       1; 1;13; 0; 0; 0; 0;
    735;         16; 198;          0;   0;   7;   1;   6;   1;   5;   1;  86;  91;       1; 1;15; 0; 0; 0; 0;
    736;          8; 192;          0;   0;   4;   0;   4;   0;   4;   0;  88;  92;       1; 1; 7; 0; 0; 0; 0;
    737;         10; 193;          0;   0;   4;   1;   4;   0;   4;   0;  88;  92;       1; 1; 9; 0; 0; 0; 0;
    738;         10; 194;          0;   0;   5;   0;   4;   1;   4;   0;  88;  92;       1; 1; 9; 0; 0; 0; 0;
    739;         12; 195;          0;   0;   5;   1;   4;   1;   4;   0;  88;  92;       1; 1;11; 0; 0; 0; 0;
    740;         10; 195;          0;   0;   5;   0;   5;   0;   4;   1;  88;  92;       1; 1; 9; 0; 0; 0; 0;
    741;         12; 196;          0;   0;   5;   1;   5;   0;   4;   1;  88;  92;       1; 1;11; 0; 0; 0; 0;
    742;         12; 197;          0;   0;   6;   0;   5;   1;   4;   1;  88;  92;       1; 1;11; 0; 0; 0; 0;
    743;         14; 198;          0;   0;   6;   1;   5;   1;   4;   1;  88;  92;       1; 1;13; 0; 0; 0; 0;
    744;         10; 196;          0;   0;   5;   0;   5;   0;   5;   0;  88;  93;       1; 1; 9; 0; 0; 0; 0;
    745;         12; 197;          0;   0;   5;   1;   5;   0;   5;   0;  88;  93;       1; 1;11; 0; 0; 0; 0;
    746;         12; 198;          0;   0;   6;   0;   5;   1;   5;   0;  88;  93;       1; 1;11; 0; 0; 0; 0;
    747;         14; 199;          0;   0;   6;   1;   5;   1;   5;   0;  88;  93;       1; 1;13; 0; 0; 0; 0;
    748;         12; 199;          0;   0;   6;   0;   6;   0;   5;   1;  88;  93;       1; 1;11; 0; 0; 0; 0;
    749;         14; 200;          0;   0;   6;   1;   6;   0;   5;   1;  88;  93;       1; 1;13; 0; 0; 0; 0;
    750;         14; 201;          0;   0;   7;   0;   6;   1;   5;   1;  88;  93;       1; 1;13; 0; 0; 0; 0;
    751;         16; 202;          0;   0;   7;   1;   6;   1;   5;   1;  88;  93;       1; 1;15; 0; 0; 0; 0;
    752;         10; 198;          0;   0;   5;   0;   5;   0;   5;   0;  89;  94;       1; 1; 9; 0; 0; 0; 0;
    753;         12; 199;          0;   0;   5;   1;   5;   0;   5;   0;  89;  94;       1; 1;11; 0; 0; 0; 0;
    754;         12; 200;          0;   0;   6;   0;   5;   1;   5;   0;  89;  94;       1; 1;11; 0; 0; 0; 0;
    755;         14; 201;          0;   0;   6;   1;   5;   1;   5;   0;  89;  94;       1; 1;13; 0; 0; 0; 0;
    756;         12; 201;          0;   0;   6;   0;   6;   0;   5;   1;  89;  94;       1; 1;11; 0; 0; 0; 0;
    757;         14; 202;          0;   0;   6;   1;   6;   0;   5;   1;  89;  94;       1; 1;13; 0; 0; 0; 0;
    758;         14; 203;          0;   0;   7;   0;   6;   1;   5;   1;  89;  94;       1; 1;13; 0; 0; 0; 0;
    759;         16; 204;          0;   0;   7;   1;   6;   1;   5;   1;  89;  94;       1; 1;15; 0; 0; 0; 0;
    760;         12; 202;          0;   0;   6;   0;   6;   0;   6;   0;  89;  95;       1; 1;11; 0; 0; 0; 0;
    761;         14; 203;          0;   0;   6;   1;   6;   0;   6;   0;  89;  95;       1; 1;13; 0; 0; 0; 0;
    762;         14; 204;          0;   0;   7;   0;   6;   1;   6;   0;  89;  95;       1; 1;13; 0; 0; 0; 0;
    763;         16; 205;          0;   0;   7;   1;   6;   1;   6;   0;  89;  95;       1; 1;15; 0; 0; 0; 0;
    764;         14; 205;          0;   0;   7;   0;   7;   0;   6;   1;  89;  95;       1; 1;13; 0; 0; 0; 0;
    765;         16; 206;          0;   0;   7;   1;   7;   0;   6;   1;  89;  95;       1; 1;15; 0; 0; 0; 0;
    766;         16; 207;          0;   0;   8;   0;   7;   1;   6;   1;  89;  95;       1; 1;15; 0; 0; 0; 0;
    767;         18; 208;          0;   0;   8;   1;   7;   1;   6;   1;  89;  95;       1; 1;17; 0; 0; 0; 0;
    768;          4; 196;          0;   0;   2;   0;   2;   0;   2;   0;  94;  96;       1; 1; 3; 0; 0; 0; 0;
    769;          6; 197;          0;   0;   2;   1;   2;   0;   2;   0;  94;  96;       1; 1; 5; 0; 0; 0; 0;
    770;          6; 198;          0;   0;   3;   0;   2;   1;   2;   0;  94;  96;       1; 1; 5; 0; 0; 0; 0;
    771;          8; 199;          0;   0;   3;   1;   2;   1;   2;   0;  94;  96;       1; 1; 7; 0; 0; 0; 0;
    772;          6; 199;          0;   0;   3;   0;   3;   0;   2;   1;  94;  96;       1; 1; 5; 0; 0; 0; 0;
    773;          8; 200;          0;   0;   3;   1;   3;   0;   2;   1;  94;  96;       1; 1; 7; 0; 0; 0; 0;
    774;          8; 201;          0;   0;   4;   0;   3;   1;   2;   1;  94;  96;       1; 1; 7; 0; 0; 0; 0;
    775;         10; 202;          0;   0;   4;   1;   3;   1;   2;   1;  94;  96;       1; 1; 9; 0; 0; 0; 0;
    776;          6; 200;          0;   0;   3;   0;   3;   0;   3;   0;  94;  97;       1; 1; 5; 0; 0; 0; 0;
    777;          8; 201;          0;   0;   3;   1;   3;   0;   3;   0;  94;  97;       1; 1; 7; 0; 0; 0; 0;
    778;          8; 202;          0;   0;   4;   0;   3;   1;   3;   0;  94;  97;       1; 1; 7; 0; 0; 0; 0;
    779;         10; 203;          0;   0;   4;   1;   3;   1;   3;   0;  94;  97;       1; 1; 9; 0; 0; 0; 0;
    780;          8; 203;          0;   0;   4;   0;   4;   0;   3;   1;  94;  97;       1; 1; 7; 0; 0; 0; 0;
    781;         10; 204;          0;   0;   4;   1;   4;   0;   3;   1;  94;  97;       1; 1; 9; 0; 0; 0; 0;
    782;         10; 205;          0;   0;   5;   0;   4;   1;   3;   1;  94;  97;       1; 1; 9; 0; 0; 0; 0;
    783;         12; 206;          0;   0;   5;   1;   4;   1;   3;   1;  94;  97;       1; 1;11; 0; 0; 0; 0;
    784;          6; 202;          0;   0;   3;   0;   3;   0;   3;   0;  95;  98;       1; 1; 5; 0; 0; 0; 0;
    785;          8; 203;          0;   0;   3;   1;   3;   0;   3;   0;  95;  98;       1; 1; 7; 0; 0; 0; 0;
    786;          8; 204;          0;   0;   4;   0;   3;   1;   3;   0;  95;  98;       1; 1; 7; 0; 0; 0; 0;
    787;         10; 205;          0;   0;   4;   1;   3;   1;   3;   0;  95;  98;       1; 1; 9; 0; 0; 0; 0;
    788;          8; 205;          0;   0;   4;   0;   4;   0;   3;   1;  95;  98;       1; 1; 7; 0; 0; 0; 0;
    789;         10; 206;          0;   0;   4;   1;   4;   0;   3;   1;  95;  98;       1; 1; 9; 0; 0; 0; 0;
    790;         10; 207;          0;   0;   5;   0;   4;   1;   3;   1;  95;  98;       1; 1; 9; 0; 0; 0; 0;
    791;         12; 208;          0;   0;   5;   1;   4;   1;   3;   1;  95;  98;       1; 1;11; 0; 0; 0; 0;
    792;          8; 206;          0;   0;   4;   0;   4;   0;   4;   0;  95;  99;       1; 1; 7; 0; 0; 0; 0;
    793;         10; 207;          0;   0;   4;   1;   4;   0;   4;   0;  95;  99;       1; 1; 9; 0; 0; 0; 0;
    794;         10; 208;          0;   0;   5;   0;   4;   1;   4;   0;  95;  99;       1; 1; 9; 0; 0; 0; 0;
    795;         12; 209;          0;   0;   5;   1;   4;   1;   4;   0;  95;  99;       1; 1;11; 0; 0; 0; 0;
    796;         10; 209;          0;   0;   5;   0;   5;   0;   4;   1;  95;  99;       1; 1; 9; 0; 0; 0; 0;
    797;         12; 210;          0;   0;   5;   1;   5;   0;   4;   1;  95;  99;       1; 1;11; 0; 0; 0; 0;
    798;         12; 211;          0;   0;   6;   0;   5;   1;   4;   1;  95;  99;       1; 1;11; 0; 0; 0; 0;
    799;         14; 212;          0;   0;   6;   1;   5;   1;   4;   1;  95;  99;       1; 1;13; 0; 0; 0; 0;
    800;          6; 206;          0;   0;   3;   0;   3;   0;   3;   0;  97; 100;       1; 1; 5; 0; 0; 0; 0;
    801;          8; 207;          0;   0;   3;   1;   3;   0;   3;   0;  97; 100;       1; 1; 7; 0; 0; 0; 0;
    802;          8; 208;          0;   0;   4;   0;   3;   1;   3;   0;  97; 100;       1; 1; 7; 0; 0; 0; 0;
    803;         10; 209;          0;   0;   4;   1;   3;   1;   3;   0;  97; 100;       1; 1; 9; 0; 0; 0; 0;
    804;          8; 209;          0;   0;   4;   0;   4;   0;   3;   1;  97; 100;       1; 1; 7; 0; 0; 0; 0;
    805;         10; 210;          0;   0;   4;   1;   4;   0;   3;   1;  97; 100;       1; 1; 9; 0; 0; 0; 0;
    806;         10; 211;          0;   0;   5;   0;   4;   1;   3;   1;  97; 100;       1; 1; 9; 0; 0; 0; 0;
    807;         12; 212;          0;   0;   5;   1;   4;   1;   3;   1;  97; 100;       1; 1;11; 0; 0; 0; 0;
    808;          8; 210;          0;   0;   4;   0;   4;   0;   4;   0;  97; 101;       1; 1; 7; 0; 0; 0; 0;
    809;         10; 211;          0;   0;   4;   1;   4;   0;   4;   0;  97; 101;       1; 1; 9; 0; 0; 0; 0;
    810;         10; 212;          0;   0;   5;   0;   4;   1;   4;   0;  97; 101;       1; 1; 9; 0; 0; 0; 0;
    811;         12; 213;          0;   0;   5;   1;   4;   1;   4;   0;  97; 101;       1; 1;11; 0; 0; 0; 0;
    812;         10; 213;          0;   0;   5;   0;   5;   0;   4;   1;  97; 101;       1; 1; 9; 0; 0; 0; 0;
    813;         12; 214;          0;   0;   5;   1;   5;   0;   4;   1;  97; 101;       1; 1;11; 0; 0; 0; 0;
    814;         12; 215;          0;   0;   6;   0;   5;   1;   4;   1;  97; 101;       1; 1;11; 0; 0; 0; 0;
    815;         14; 216;          0;   0;   6;   1;   5;   1;   4;   1;  97; 101;       1; 1;13; 0; 0; 0; 0;
    816;          8; 212;          0;   0;   4;   0;   4;   0;   4;   0;  98; 102;       1; 1; 7; 0; 0; 0; 0;
    817;         10; 213;          0;   0;   4;   1;   4;   0;   4;   0;  98; 102;       1; 1; 9; 0; 0; 0; 0;
    818;         10; 214;          0;   0;   5;   0;   4;   1;   4;   0;  98; 102;       1; 1; 9; 0; 0; 0; 0;
    819;         12; 215;          0;   0;   5;   1;   4;   1;   4;   0;  98; 102;       1; 1;11; 0; 0; 0; 0;
    820;         10; 215;          0;   0;   5;   0;   5;   0;   4;   1;  98; 102;       1; 1; 9; 0; 0; 0; 0;
    821;         12; 216;          0;   0;   5;   1;   5;   0;   4;   1;  98; 102;       1; 1;11; 0; 0; 0; 0;
    822;         12; 217;          0;   0;   6;   0;   5;   1;   4;   1;  98; 102;       1; 1;11; 0; 0; 0; 0;
    823;         14; 218;          0;   0;   6;   1;   5;   1;   4;   1;  98; 102;       1; 1;13; 0; 0; 0; 0;
    824;         10; 216;          0;   0;   5;   0;   5;   0;   5;   0;  98; 103;       1; 1; 9; 0; 0; 0; 0;
    825;         12; 217;          0;   0;   5;   1;   5;   0;   5;   0;  98; 103;       1; 1;11; 0; 0; 0; 0;
    826;         12; 218;          0;   0;   6;   0;   5;   1;   5;   0;  98; 103;       1; 1;11; 0; 0; 0; 0;
    827;         14; 219;          0;   0;   6;   1;   5;   1;   5;   0;  98; 103;       1; 1;13; 0; 0; 0; 0;
    828;         12; 219;          0;   0;   6;   0;   6;   0;   5;   1;  98; 103;       1; 1;11; 0; 0; 0; 0;
    829;         14; 220;          0;   0;   6;   1;   6;   0;   5;   1;  98; 103;       1; 1;13; 0; 0; 0; 0;
    830;         14; 221;          0;   0;   7;   0;   6;   1;   5;   1;  98; 103;       1; 1;13; 0; 0; 0; 0;
    831;         16; 222;          0;   0;   7;   1;   6;   1;   5;   1;  98; 103;       1; 1;15; 0; 0; 0; 0;
    832;          6; 214;          0;   0;   3;   0;   3;   0;   3;   0; 101; 104;       1; 1; 5; 0; 0; 0; 0;
    833;          8; 215;          0;   0;   3;   1;   3;   0;   3;   0; 101; 104;       1; 1; 7; 0; 0; 0; 0;
    834;          8; 216;          0;   0;   4;   0;   3;   1;   3;   0; 101; 104;       1; 1; 7; 0; 0; 0; 0;
    835;         10; 217;          0;   0;   4;   1;   3;   1;   3;   0; 101; 104;       1; 1; 9; 0; 0; 0; 0;
    836;          8; 217;          0;   0;   4;   0;   4;   0;   3;   1; 101; 104;       1; 1; 7; 0; 0; 0; 0;
    837;         10; 218;          0;   0;   4;   1;   4;   0;   3;   1; 101; 104;       1; 1; 9; 0; 0; 0; 0;
    838;         10; 219;          0;   0;   5;   0;   4;   1;   3;   1; 101; 104;       1; 1; 9; 0; 0; 0; 0;
    839;         12; 220;          0;   0;   5;   1;   4;   1;   3;   1; 101; 104;       1; 1;11; 0; 0; 0; 0;
    840;          8; 218;          0;   0;   4;   0;   4;   0;   4;   0; 101; 105;       1; 1; 7; 0; 0; 0; 0;
    841;         10; 219;          0;   0;   4;   1;   4;   0;   4;   0; 101; 105;       1; 1; 9; 0; 0; 0; 0;
    842;         10; 220;          0;   0;   5;   0;   4;   1;   4;   0; 101; 105;       1; 1; 9; 0; 0; 0; 0;
    843;         12; 221;          0;   0;   5;   1;   4;   1;   4;   0; 101; 105;       1; 1;11; 0; 0; 0; 0;
    844;         10; 221;          0;   0;   5;   0;   5;   0;   4;   1; 101; 105;       1; 1; 9; 0; 0; 0; 0;
    845;         12; 222;          0;   0;   5;   1;   5;   0;   4;   1; 101; 105;       1; 1;11; 0; 0; 0; 0;
    846;         12; 223;          0;   0;   6;   0;   5;   1;   4;   1; 101; 105;       1; 1;11; 0; 0; 0; 0;
    847;         14; 224;          0;   0;   6;   1;   5;   1;   4;   1; 101; 105;       1; 1;13; 0; 0; 0; 0;
    848;          8; 220;          0;   0;   4;   0;   4;   0;   4;   0; 102; 106;       1; 1; 7; 0; 0; 0; 0;
    849;         10; 221;          0;   0;   4;   1;   4;   0;   4;   0; 102; 106;       1; 1; 9; 0; 0; 0; 0;
    850;         10; 222;          0;   0;   5;   0;   4;   1;   4;   0; 102; 106;       1; 1; 9; 0; 0; 0; 0;
    851;         12; 223;          0;   0;   5;   1;   4;   1;   4;   0; 102; 106;       1; 1;11; 0; 0; 0; 0;
    852;         10; 223;          0;   0;   5;   0;   5;   0;   4;   1; 102; 106;       1; 1; 9; 0; 0; 0; 0;
    853;         12; 224;          0;   0;   5;   1;   5;   0;   4;   1; 102; 106;       1; 1;11; 0; 0; 0; 0;
    854;         12; 225;          0;   0;   6;   0;   5;   1;   4;   1; 102; 106;       1; 1;11; 0; 0; 0; 0;
    855;         14; 226;          0;   0;   6;   1;   5;   1;   4;   1; 102; 106;       1; 1;13; 0; 0; 0; 0;
    856;         10; 224;          0;   0;   5;   0;   5;   0;   5;   0; 102; 107;       1; 1; 9; 0; 0; 0; 0;
    857;         12; 225;          0;   0;   5;   1;   5;   0;   5;   0; 102; 107;       1; 1;11; 0; 0; 0; 0;
    858;         12; 226;          0;   0;   6;   0;   5;   1;   5;   0; 102; 107;       1; 1;11; 0; 0; 0; 0;
    859;         14; 227;          0;   0;   6;   1;   5;   1;   5;   0; 102; 107;       1; 1;13; 0; 0; 0; 0;
    860;         12; 227;          0;   0;   6;   0;   6;   0;   5;   1; 102; 107;       1; 1;11; 0; 0; 0; 0;
    861;         14; 228;          0;   0;   6;   1;   6;   0;   5;   1; 102; 107;       1; 1;13; 0; 0; 0; 0;
    862;         14; 229;          0;   0;   7;   0;   6;   1;   5;   1; 102; 107;       1; 1;13; 0; 0; 0; 0;
    863;         16; 230;          0;   0;   7;   1;   6;   1;   5;   1; 102; 107;       1; 1;15; 0; 0; 0; 0;
    864;          8; 224;          0;   0;   4;   0;   4;   0;   4;   0; 104; 108;       1; 1; 7; 0; 0; 0; 0;
    865;         10; 225;          0;   0;   4;   1;   4;   0;   4;   0; 104; 108;       1; 1; 9; 0; 0; 0; 0;
    866;         10; 226;          0;   0;   5;   0;   4;   1;   4;   0; 104; 108;       1; 1; 9; 0; 0; 0; 0;
    867;         12; 227;          0;   0;   5;   1;   4;   1;   4;   0; 104; 108;       1; 1;11; 0; 0; 0; 0;
    868;         10; 227;          0;   0;   5;   0;   5;   0;   4;   1; 104; 108;       1; 1; 9; 0; 0; 0; 0;
    869;         12; 228;          0;   0;   5;   1;   5;   0;   4;   1; 104; 108;       1; 1;11; 0; 0; 0; 0;
    870;         12; 229;          0;   0;   6;   0;   5;   1;   4;   1; 104; 108;       1; 1;11; 0; 0; 0; 0;
    871;         14; 230;          0;   0;   6;   1;   5;   1;   4;   1; 104; 108;       1; 1;13; 0; 0; 0; 0;
    872;         10; 228;          0;   0;   5;   0;   5;   0;   5;   0; 104; 109;       1; 1; 9; 0; 0; 0; 0;
    873;         12; 229;          0;   0;   5;   1;   5;   0;   5;   0; 104; 109;       1; 1;11; 0; 0; 0; 0;
    874;         12; 230;          0;   0;   6;   0;   5;   1;   5;   0; 104; 109;       1; 1;11; 0; 0; 0; 0;
    875;         14; 231;          0;   0;   6;   1;   5;   1;   5;   0; 104; 109;       1; 1;13; 0; 0; 0; 0;
    876;         12; 231;          0;   0;   6;   0;   6;   0;   5;   1; 104; 109;       1; 1;11; 0; 0; 0; 0;
    877;         14; 232;          0;   0;   6;   1;   6;   0;   5;   1; 104; 109;       1; 1;13; 0; 0; 0; 0;
    878;         14; 233;          0;   0;   7;   0;   6;   1;   5;   1; 104; 109;       1; 1;13; 0; 0; 0; 0;
    879;         16; 234;          0;   0;   7;   1;   6;   1;   5;   1; 104; 109;       1; 1;15; 0; 0; 0; 0;
    880;         10; 230;          0;   0;   5;   0;   5;   0;   5;   0; 105; 110;       1; 1; 9; 0; 0; 0; 0;
    881;         12; 231;          0;   0;   5;   1;   5;   0;   5;   0; 105; 110;       1; 1;11; 0; 0; 0; 0;
    882;         12; 232;          0;   0;   6;   0;   5;   1;   5;   0; 105; 110;       1; 1;11; 0; 0; 0; 0;
    883;         14; 233;          0;   0;   6;   1;   5;   1;   5;   0; 105; 110;       1; 1;13; 0; 0; 0; 0;
    884;         12; 233;          0;   0;   6;   0;   6;   0;   5;   1; 105; 110;       1; 1;11; 0; 0; 0; 0;
    885;         14; 234;          0;   0;   6;   1;   6;   0;   5;   1; 105; 110;       1; 1;13; 0; 0; 0; 0;
    886;         14; 235;          0;   0;   7;   0;   6;   1;   5;   1; 105; 110;       1; 1;13; 0; 0; 0; 0;
    887;         16; 236;          0;   0;   7;   1;   6;   1;   5;   1; 105; 110;       1; 1;15; 0; 0; 0; 0;
    888;         12; 234;          0;   0;   6;   0;   6;   0;   6;   0; 105; 111;       1; 1;11; 0; 0; 0; 0;
    889;         14; 235;          0;   0;   6;   1;   6;   0;   6;   0; 105; 111;       1; 1;13; 0; 0; 0; 0;
    890;         14; 236;          0;   0;   7;   0;   6;   1;   6;   0; 105; 111;       1; 1;13; 0; 0; 0; 0;
    891;         16; 237;          0;   0;   7;   1;   6;   1;   6;   0; 105; 111;       1; 1;15; 0; 0; 0; 0;
    892;         14; 237;          0;   0;   7;   0;   7;   0;   6;   1; 105; 111;       1; 1;13; 0; 0; 0; 0;
    893;         16; 238;          0;   0;   7;   1;   7;   0;   6;   1; 105; 111;       1; 1;15; 0; 0; 0; 0;
    894;         16; 239;          0;   0;   8;   0;   7;   1;   6;   1; 105; 111;       1; 1;15; 0; 0; 0; 0;
    895;         18; 240;          0;   0;   8;   1;   7;   1;   6;   1; 105; 111;       1; 1;17; 0; 0; 0; 0;
    896;          6; 230;          0;   0;   3;   0;   3;   0;   3;   0; 109; 112;       1; 1; 5; 0; 0; 0; 0;
    897;          8; 231;          0;   0;   3;   1;   3;   0;   3;   0; 109; 112;       1; 1; 7; 0; 0; 0; 0;
    898;          8; 232;          0;   0;   4;   0;   3;   1;   3;   0; 109; 112;       1; 1; 7; 0; 0; 0; 0;
    899;         10; 233;          0;   0;   4;   1;   3;   1;   3;   0; 109; 112;       1; 1; 9; 0; 0; 0; 0;
    900;          8; 233;          0;   0;   4;   0;   4;   0;   3;   1; 109; 112;       1; 1; 7; 0; 0; 0; 0;
    901;         10; 234;          0;   0;   4;   1;   4;   0;   3;   1; 109; 112;       1; 1; 9; 0; 0; 0; 0;
    902;         10; 235;          0;   0;   5;   0;   4;   1;   3;   1; 109; 112;       1; 1; 9; 0; 0; 0; 0;
    903;         12; 236;          0;   0;   5;   1;   4;   1;   3;   1; 109; 112;       1; 1;11; 0; 0; 0; 0;
    904;          8; 234;          0;   0;   4;   0;   4;   0;   4;   0; 109; 113;       1; 1; 7; 0; 0; 0; 0;
    905;         10; 235;          0;   0;   4;   1;   4;   0;   4;   0; 109; 113;       1; 1; 9; 0; 0; 0; 0;
    906;         10; 236;          0;   0;   5;   0;   4;   1;   4;   0; 109; 113;       1; 1; 9; 0; 0; 0; 0;
    907;         12; 237;          0;   0;   5;   1;   4;   1;   4;   0; 109; 113;       1; 1;11; 0; 0; 0; 0;
    908;         10; 237;          0;   0;   5;   0;   5;   0;   4;   1; 109; 113;       1; 1; 9; 0; 0; 0; 0;
    909;         12; 238;          0;   0;   5;   1;   5;   0;   4;   1; 109; 113;       1; 1;11; 0; 0; 0; 0;
    910;         12; 239;          0;   0;   6;   0;   5;   1;   4;   1; 109; 113;       1; 1;11; 0; 0; 0; 0;
    911;         14; 240;          0;   0;   6;   1;   5;   1;   4;   1; 109; 113;       1; 1;13; 0; 0; 0; 0;
    912;          8; 236;          0;   0;   4;   0;   4;   0;   4;   0; 110; 114;       1; 1; 7; 0; 0; 0; 0;
